,gameid,teamname,gamelength,result,game,patch,playoffs,ckpm,side,ban1,ban2,ban3,ban4,ban5,teamkills,teamdeaths,firstblood,team kpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
114719,ESPORTSTMNT06_2531669,Miners,1902,1,1,12.13,0,0.7256,Red,Lucian,Kalista,Yuumi,Trundle,Viego,17,6,0.0,0.5363,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,64832.0,2045.1735,2387.1924,1827.7287,106.0,3.3438,57.0,1.7981,50.0,237.0,7.4763,59733,38955.0,1228.8644,54883.0,0.0753051,,823.0,210.0,,,32.5868,14300.0,16982.0,308.0,15037.0,18495.0,338.0,-737.0,-1513.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,23975.0,29666.0,521.0,23405.0,29121.0,536.0,570.0,545.0,-15.0,2.0,5.0,1.0,1.0,2.0,2.0
114790,ESPORTSTMNT06_2531681,LOUD,1861,1,1,12.13,0,1.0962,Blue,Jinx,Kalista,Sivir,Samira,Aphelios,25,9,1.0,0.806,0.0,3.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,7.0,1.0,3.0,0.0,97608.0,3146.9533,3465.6529,3602.2246,116.0,3.7399,54.0,1.741,43.0,258.0,8.3181,63353,42993.0,1386.1257,56558.0,0.246415,,796.0,195.0,,,31.9506,16507.0,18100.0,318.0,14846.0,18338.0,316.0,1661.0,-238.0,2.0,4.0,9.0,1.0,1.0,1.0,4.0,25486.0,28333.0,490.0,22570.0,28911.0,499.0,2916.0,-578.0,-9.0,6.0,13.0,2.0,2.0,2.0,6.0
114791,ESPORTSTMNT06_2531681,Rensga eSports,1861,0,1,12.13,0,1.0962,Red,Ahri,Taliyah,Renata Glasc,Viego,Xin Zhao,9,25,0.0,0.2902,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,7.0,0.0,3.0,66963.0,2158.9361,3773.842,3985.4057,101.0,3.2563,42.0,1.3541,46.0,206.0,6.6416,47321,26961.0,869.2423,44150.0,-0.246415,,782.0,159.0,,,30.3385,14846.0,18338.0,316.0,16507.0,18100.0,318.0,-1661.0,238.0,-2.0,1.0,1.0,4.0,4.0,9.0,1.0,22570.0,28911.0,499.0,25486.0,28333.0,490.0,-2916.0,578.0,9.0,2.0,2.0,6.0,6.0,13.0,2.0
114826,ESPORTSTMNT06_2531694,FURIA,1924,1,1,12.13,0,0.9667,Blue,Taliyah,Gnar,Ahri,Renata Glasc,Nautilus,19,12,0.0,0.5925,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,76349.0,2380.9459,2516.9751,2476.2474,107.0,3.3368,55.0,1.7152,39.0,255.0,7.9522,60903,39900.0,1244.2827,50608.0,-0.0188299,,828.0,188.0,,,31.684,14824.0,17205.0,316.0,15426.0,17190.0,317.0,-602.0,15.0,-1.0,1.0,2.0,3.0,3.0,3.0,1.0,22888.0,28272.0,518.0,24796.0,28148.0,526.0,-1908.0,124.0,-8.0,2.0,3.0,4.0,4.0,4.0,2.0
114827,ESPORTSTMNT06_2531694,paiN Gaming,1924,0,1,12.13,0,0.9667,Red,Viego,Zeri,Yuumi,Lucian,Draven,12,19,1.0,0.3742,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,2.0,50810.0,1584.5114,3310.8836,2797.3909,112.0,3.4927,49.0,1.5281,64.0,226.0,7.0478,53096,32093.0,1000.8212,51570.0,0.0188299,,787.0,230.0,,,31.7152,15426.0,17190.0,317.0,14824.0,17205.0,316.0,602.0,-15.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,24796.0,28148.0,526.0,22888.0,28272.0,518.0,1908.0,-124.0,8.0,4.0,4.0,2.0,2.0,3.0,4.0
114910,ESPORTSTMNT06_2531704,KaBuM! e-Sports,2455,0,1,12.13,0,1.1242,Blue,Gwen,Renata Glasc,Lucian,Camille,Aatrox,13,33,0.0,0.3177,1.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,1.0,0.0,2.0,5.0,0.0,1.0,97853.0,2391.5193,3334.6069,3023.7312,145.0,3.5438,72.0,1.7597,68.0,334.0,8.1629,64519,38100.0,931.1609,62620.0,-0.136032,,964.0,220.0,,,28.9369,15144.0,18265.0,322.0,15632.0,17627.0,314.0,-488.0,638.0,8.0,2.0,7.0,2.0,2.0,4.0,2.0,23648.0,28339.0,464.0,25724.0,28997.0,486.0,-2076.0,-658.0,-22.0,6.0,15.0,7.0,7.0,5.0,6.0
114911,ESPORTSTMNT06_2531704,RED Canids,2455,1,1,12.13,0,1.1242,Red,Yuumi,Gnar,Poppy,Kalista,Twitch,33,13,1.0,0.8065,0.0,4.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,4.0,0.0,1.0,5.0,2.0,1.0,0.0,107725.0,2632.7902,3115.1609,3143.0224,149.0,3.6415,57.0,1.3931,62.0,370.0,9.0428,78708,52289.0,1277.9389,71760.0,0.136032,,975.0,287.0,,,30.8432,15632.0,17627.0,314.0,15144.0,18265.0,322.0,488.0,-638.0,-8.0,2.0,4.0,2.0,2.0,7.0,2.0,25724.0,28997.0,486.0,23648.0,28339.0,464.0,2076.0,658.0,22.0,7.0,5.0,6.0,6.0,15.0,7.0
119062,ESPORTSTMNT04_2450239,FURIA,2477,1,1,12.14,0,1.0174,Blue,Rumble,Kalista,Sylas,Ornn,Sejuani,17,25,0.0,0.4118,0.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,9.0,9.0,0.0,1.0,7.0,7.0,2.0,2.0,85065.0,2060.5168,2813.7505,2340.8478,175.0,4.239,84.0,2.0347,77.0,365.0,8.8413,77505,50862.0,1232.0226,74225.0,-0.00450314,,1058.0,277.0,,,32.3375,16497.0,18113.0,301.0,16205.0,17455.0,283.0,292.0,658.0,18.0,4.0,8.0,4.0,4.0,7.0,4.0,27457.0,30532.0,517.0,26310.0,29475.0,474.0,1147.0,1057.0,43.0,7.0,11.0,7.0,7.0,13.0,7.0
119063,ESPORTSTMNT04_2450239,Flamengo Los Grandes,2477,0,1,12.14,0,1.0174,Red,Gwen,Olaf,Vex,Aatrox,Gnar,25,17,1.0,0.6056,1.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,9.0,9.0,1.0,0.0,7.0,7.0,2.0,2.0,85888.0,2080.4522,2713.1288,3443.7384,161.0,3.8999,74.0,1.7925,74.0,339.0,8.2115,78427,51784.0,1254.3561,74560.0,0.00450314,,951.0,258.0,,,29.2854,16205.0,17455.0,283.0,16497.0,18113.0,301.0,-292.0,-658.0,-18.0,4.0,7.0,4.0,4.0,8.0,4.0,26310.0,29475.0,474.0,27457.0,30532.0,517.0,-1147.0,-1057.0,-43.0,7.0,13.0,7.0,7.0,11.0,7.0
119086,ESPORTSTMNT04_2450274,RED Canids,1798,1,1,12.14,0,0.7008,Blue,Kalista,Sivir,Taliyah,Jax,Viktor,15,6,0.0,0.5006,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,5.0,5.0,1.0,0.0,72889.0,2432.3359,2978.4093,2716.3515,94.0,3.1368,38.0,1.2681,43.0,231.0,7.7086,56438,36720.0,1225.3615,53640.0,0.161814,,804.0,190.0,,,33.1702,15914.0,20216.0,363.0,15664.0,18683.0,300.0,250.0,1533.0,63.0,1.0,1.0,2.0,2.0,2.0,1.0,25623.0,33009.0,527.0,25420.0,29342.0,451.0,203.0,3667.0,76.0,7.0,17.0,5.0,5.0,8.0,7.0
119087,ESPORTSTMNT04_2450274,Liberty,1798,0,1,12.14,0,0.7008,Red,Yuumi,Poppy,Zeri,Rell,Taric,6,15,1.0,0.2002,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,5.0,5.0,0.0,1.0,62121.0,2073.0033,3216.2403,2816.4294,77.0,2.5695,48.0,1.6018,37.0,196.0,6.5406,46183,26465.0,883.1479,45610.0,-0.161814,,656.0,147.0,,,26.7964,15664.0,18683.0,300.0,15914.0,20216.0,363.0,-250.0,-1533.0,-63.0,2.0,2.0,1.0,1.0,1.0,2.0,25420.0,29342.0,451.0,25623.0,33009.0,527.0,-203.0,-3667.0,-76.0,5.0,8.0,7.0,7.0,17.0,5.0
119110,ESPORTSTMNT04_2450302,Rensga eSports,1593,0,1,12.14,0,1.2053,Blue,Wukong,Renata Glasc,Gangplank,Braum,Leona,6,27,0.0,0.226,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,7.0,3.0,0.0,3.0,49556.0,1866.516,3248.0226,2963.5028,78.0,2.9379,28.0,1.0546,39.0,154.0,5.8004,41485,23858.0,898.6064,39650.0,-0.176697,,601.0,139.0,,,27.8719,14516.0,15805.0,256.0,15541.0,16304.0,259.0,-1025.0,-499.0,-3.0,2.0,4.0,6.0,5.0,12.0,2.0,24096.0,25814.0,428.0,25350.0,28959.0,462.0,-1254.0,-3145.0,-34.0,4.0,7.0,10.0,9.0,19.0,4.0
119111,ESPORTSTMNT04_2450302,KaBuM! e-Sports,1593,1,1,12.14,0,1.2053,Red,Lee Sin,Gragas,Taliyah,Draven,Aphelios,26,6,0.0,0.9793,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,3.0,7.0,3.0,0.0,70414.0,2652.1281,3039.3974,2461.7326,81.0,3.0508,37.0,1.3936,40.0,207.0,7.7966,54977,37350.0,1406.7797,47335.0,0.176697,,698.0,139.0,,,31.5254,15541.0,16304.0,259.0,14516.0,15805.0,256.0,1025.0,499.0,3.0,5.0,12.0,2.0,2.0,4.0,6.0,25350.0,28959.0,462.0,24096.0,25814.0,428.0,1254.0,3145.0,34.0,9.0,19.0,4.0,4.0,7.0,10.0
119134,ESPORTSTMNT04_2450317,Miners,2037,0,1,12.14,0,0.5596,Blue,Ahri,Kalista,Nilah,Jax,Olaf,5,14,0.0,0.1473,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,1.0,7.0,0.0,5.0,75288.0,2217.6141,2340.7069,1947.5994,91.0,2.6804,52.0,1.5317,43.0,212.0,6.2445,52217,30062.0,885.4786,51615.0,-0.128026,,870.0,143.0,,,29.838,14723.0,18472.0,317.0,15270.0,18058.0,325.0,-547.0,414.0,-8.0,0.0,0.0,1.0,1.0,0.0,0.0,23350.0,30513.0,498.0,26083.0,31441.0,541.0,-2733.0,-928.0,-43.0,2.0,2.0,4.0,4.0,3.0,2.0
119135,ESPORTSTMNT04_2450317,LOUD,2037,1,1,12.14,0,0.5596,Red,Vex,Azir,Sylas,Xin Zhao,Swain,14,5,1.0,0.4124,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,2.0,1.0,1.0,7.0,1.0,5.0,0.0,61708.0,1817.6141,3031.9588,2440.7953,135.0,3.9764,46.0,1.3549,59.0,279.0,8.218,65586,43431.0,1279.2636,58675.0,0.128026,,868.0,266.0,,,33.4021,15270.0,18058.0,325.0,14723.0,18472.0,317.0,547.0,-414.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,26083.0,31441.0,541.0,23350.0,30513.0,498.0,2733.0,928.0,43.0,4.0,3.0,2.0,2.0,2.0,4.0
119158,ESPORTSTMNT04_2450333,paiN Gaming,1566,1,1,12.14,0,1.1494,Blue,Sylas,Taliyah,Yuumi,Ahri,Akali,22,9,0.0,0.8429,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,81300.0,3114.9425,2620.8429,1882.6054,75.0,2.8736,22.0,0.8429,32.0,171.0,6.5517,53049,35698.0,1367.7395,46420.0,0.212979,,638.0,177.0,,,31.2261,14410.0,16637.0,310.0,14220.0,15979.0,284.0,190.0,658.0,26.0,0.0,0.0,1.0,1.0,4.0,0.0,25374.0,28642.0,517.0,21605.0,26291.0,463.0,3769.0,2351.0,54.0,4.0,8.0,1.0,1.0,4.0,4.0
119159,ESPORTSTMNT04_2450333,INTZ,1566,0,1,12.14,0,1.1494,Red,Nautilus,Wukong,Poppy,Gnar,Jax,8,22,1.0,0.3065,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,4.0,0.0,1.0,47238.0,1809.8851,3935.0575,2477.8544,61.0,2.3372,20.0,0.7663,30.0,139.0,5.3257,40294,22943.0,879.0421,37485.0,-0.212979,,588.0,136.0,,,27.7395,14220.0,15979.0,284.0,14410.0,16637.0,310.0,-190.0,-658.0,-26.0,1.0,4.0,0.0,0.0,0.0,1.0,21605.0,26291.0,463.0,25374.0,28642.0,517.0,-3769.0,-2351.0,-54.0,1.0,4.0,4.0,4.0,8.0,1.0
119818,ESPORTSTMNT04_2470389,KaBuM! e-Sports,1710,1,1,12.14,0,0.807,Blue,Vex,Azir,Trundle,Gwen,Sejuani,21,2,1.0,0.7368,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,67239.0,2359.2632,2411.4386,2067.0175,89.0,3.1228,40.0,1.4035,34.0,218.0,7.6491,59463,40643.0,1426.0702,53045.0,0.235356,,764.0,223.0,,,34.6316,16178.0,19613.0,356.0,14664.0,18342.0,306.0,1514.0,1271.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,25805.0,31906.0,564.0,23115.0,28810.0,481.0,2690.0,3096.0,83.0,3.0,3.0,1.0,1.0,1.0,3.0
119819,ESPORTSTMNT04_2470389,Miners,1710,0,1,12.14,0,0.807,Red,Kalista,Taliyah,Poppy,Ahri,Olaf,2,21,0.0,0.0702,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,36374.0,1276.2807,2970.7368,2099.7544,72.0,2.5263,27.0,0.9474,31.0,148.0,5.193,42111,23291.0,817.2281,41875.0,-0.235356,,708.0,142.0,,,29.8246,14664.0,18342.0,306.0,16178.0,19613.0,356.0,-1514.0,-1271.0,-50.0,0.0,0.0,1.0,1.0,0.0,0.0,23115.0,28810.0,481.0,25805.0,31906.0,564.0,-2690.0,-3096.0,-83.0,1.0,1.0,3.0,3.0,3.0,1.0
119866,ESPORTSTMNT04_2470399,Flamengo Los Grandes,1381,1,1,12.14,0,0.9993,Blue,Gwen,Gnar,Ahri,Fiora,Yuumi,20,3,1.0,0.8689,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,10.0,4.0,1.0,0.0,50366.0,2188.2404,2497.7118,1708.3273,72.0,3.1282,35.0,1.5206,37.0,176.0,7.6466,50254,34790.0,1511.5134,46785.0,0.34042,,592.0,183.0,,,33.6713,18922.0,18659.0,313.0,14816.0,18427.0,316.0,4106.0,232.0,-3.0,6.0,6.0,1.0,1.0,1.0,6.0,29973.0,31394.0,522.0,22035.0,27555.0,480.0,7938.0,3839.0,42.0,11.0,16.0,1.0,1.0,1.0,11.0
119867,ESPORTSTMNT04_2470399,paiN Gaming,1381,0,1,12.14,0,0.9993,Red,Sylas,Kalista,Pantheon,Lucian,Alistar,3,20,0.0,0.1303,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,4.0,10.0,0.0,1.0,34646.0,1505.2571,2914.2795,1660.8834,74.0,3.2151,26.0,1.1296,35.0,133.0,5.7784,35423,19959.0,867.1542,33175.0,-0.34042,,617.0,107.0,,,31.4555,14816.0,18427.0,316.0,18922.0,18659.0,313.0,-4106.0,-232.0,3.0,1.0,1.0,6.0,6.0,6.0,1.0,22035.0,27555.0,480.0,29973.0,31394.0,522.0,-7938.0,-3839.0,-42.0,1.0,1.0,11.0,11.0,16.0,1.0
119926,ESPORTSTMNT04_2470413,INTZ,1567,0,1,12.14,0,1.2636,Blue,Nilah,Taliyah,Trundle,Draven,Samira,8,26,0.0,0.3063,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,5.0,7.0,0.0,2.0,52801.0,2021.7358,3273.4269,2753.1461,68.0,2.6037,27.0,1.0338,27.0,165.0,6.3178,41073,23712.0,907.926,38700.0,-0.214739,,610.0,148.0,,,29.0236,15956.0,17600.0,309.0,17018.0,18332.0,322.0,-1062.0,-732.0,-13.0,3.0,9.0,4.0,4.0,6.0,3.0,25411.0,27503.0,475.0,27051.0,29897.0,496.0,-1640.0,-2394.0,-21.0,5.0,12.0,10.0,10.0,15.0,5.0
119927,ESPORTSTMNT04_2470413,RED Canids,1567,1,1,12.14,0,1.2636,Red,Sylas,Azir,Renata Glasc,Nautilus,Sett,25,8,1.0,0.9572,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,7.0,5.0,2.0,0.0,67792.0,2595.7371,2958.9151,2836.9241,76.0,2.91,28.0,1.0721,31.0,167.0,6.3944,54066,36705.0,1405.4244,48010.0,0.214739,,638.0,162.0,,,30.6318,17018.0,18332.0,322.0,15956.0,17600.0,309.0,1062.0,732.0,13.0,4.0,6.0,3.0,3.0,9.0,4.0,27051.0,29897.0,496.0,25411.0,27503.0,475.0,1640.0,2394.0,21.0,10.0,15.0,5.0,5.0,12.0,10.0
119998,ESPORTSTMNT04_2470430,Liberty,1371,1,1,12.14,0,1.0066,Blue,Yuumi,Poppy,Zeri,Renata Glasc,Viktor,20,3,1.0,0.8753,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0,7.0,2.0,1.0,0.0,56715.0,2482.0569,2567.3523,1930.1969,60.0,2.6258,30.0,1.3129,37.0,167.0,7.3085,48864,33502.0,1466.1707,41905.0,0.207036,,582.0,148.0,,,31.9475,18195.0,18543.0,297.0,15564.0,16981.0,298.0,2631.0,1562.0,-1.0,4.0,4.0,2.0,2.0,6.0,4.0,27892.0,30747.0,494.0,24455.0,27743.0,489.0,3437.0,3004.0,5.0,7.0,13.0,3.0,3.0,9.0,7.0
119999,ESPORTSTMNT04_2470430,Rensga eSports,1371,0,1,12.14,0,1.0066,Red,Ahri,Wukong,Kalista,Miss Fortune,Tahm Kench,3,20,0.0,0.1313,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,2.0,7.0,0.0,1.0,29042.0,1270.9847,3282.7133,1947.4836,56.0,2.4508,20.0,0.8753,30.0,102.0,4.4639,36193,20831.0,911.6411,34043.0,-0.207036,,598.0,106.0,,,30.8096,15564.0,16981.0,298.0,18195.0,18543.0,297.0,-2631.0,-1562.0,1.0,2.0,6.0,4.0,4.0,4.0,2.0,24455.0,27743.0,489.0,27892.0,30747.0,494.0,-3437.0,-3004.0,-5.0,3.0,9.0,7.0,7.0,13.0,3.0
120046,ESPORTSTMNT04_2470433,LOUD,1720,1,1,12.14,0,0.8023,Blue,Vex,Gwen,Viego,Lissandra,Sylas,17,6,1.0,0.593,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,66067.0,2304.6628,2543.1279,1952.6512,115.0,4.0116,32.0,1.1163,47.0,213.0,7.4302,54792,35870.0,1251.2791,49408.0,0.095935,,715.0,184.0,,,31.3605,16121.0,17355.0,292.0,14831.0,17021.0,273.0,1290.0,334.0,19.0,3.0,8.0,2.0,2.0,8.0,3.0,24242.0,29297.0,493.0,23470.0,28019.0,475.0,772.0,1278.0,18.0,4.0,8.0,2.0,2.0,8.0,4.0
120047,ESPORTSTMNT04_2470433,FURIA,1720,0,1,12.14,0,0.8023,Red,Poppy,Wukong,Taliyah,Jax,Alistar,6,17,0.0,0.2093,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,3.0,4.0,0.0,1.0,45643.0,1592.1977,2977.2209,2264.2326,93.0,3.2442,44.0,1.5349,42.0,186.0,6.4884,45391,26469.0,923.3372,44885.0,-0.095935,,718.0,168.0,,,30.907,14831.0,17021.0,273.0,16121.0,17355.0,292.0,-1290.0,-334.0,-19.0,2.0,8.0,3.0,3.0,8.0,2.0,23470.0,28019.0,475.0,24242.0,29297.0,493.0,-772.0,-1278.0,-18.0,2.0,8.0,4.0,4.0,8.0,2.0
122506,ESPORTSTMNT04_2451020,KaBuM! e-Sports,1438,1,1,12.14,1,1.1683,Blue,Azir,Viego,Sylas,Trundle,Gwen,23,5,1.0,0.9597,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,6.0,2.0,2.0,0.0,57201.0,2386.6898,2496.6759,2686.3143,78.0,3.2545,32.0,1.3352,27.0,183.0,7.6356,51657,35611.0,1485.8554,46950.0,0.338002,,620.0,161.0,,,32.5869,16932.0,19015.0,341.0,14402.0,18743.0,328.0,2530.0,272.0,13.0,2.0,5.0,0.0,0.0,0.0,2.0,25615.0,30402.0,547.0,22937.0,29978.0,524.0,2678.0,424.0,23.0,3.0,7.0,1.0,1.0,1.0,3.0
122507,ESPORTSTMNT04_2451020,Miners,1438,0,1,12.14,1,1.1683,Red,Kalista,Wukong,Poppy,Rumble,Viktor,5,23,0.0,0.2086,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0,0.0,2.0,36606.0,1527.3713,2906.4534,2468.8456,63.0,2.6287,19.0,0.7928,33.0,114.0,4.7566,34860,18814.0,785.007,33375.0,-0.338002,,588.0,108.0,,,29.0403,14402.0,18743.0,328.0,16932.0,19015.0,341.0,-2530.0,-272.0,-13.0,0.0,0.0,2.0,2.0,5.0,0.0,22937.0,29978.0,524.0,25615.0,30402.0,547.0,-2678.0,-424.0,-23.0,1.0,1.0,3.0,3.0,7.0,1.0
122542,ESPORTSTMNT04_2451041,Miners,1598,0,2,12.14,1,1.0513,Blue,Rumble,Zeri,Kalista,Alistar,Jarvan IV,3,25,0.0,0.1126,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,7.0,0.0,2.0,33442.0,1255.6446,3318.7359,1908.4355,71.0,2.6658,43.0,1.6145,33.0,165.0,6.1952,36640,18962.0,711.965,35450.0,-0.353078,,616.0,117.0,,,27.5219,14814.0,17189.0,270.0,16243.0,17841.0,306.0,-1429.0,-652.0,-36.0,2.0,3.0,2.0,2.0,3.0,2.0,21617.0,27007.0,426.0,27868.0,30783.0,525.0,-6251.0,-3776.0,-99.0,2.0,3.0,5.0,5.0,8.0,2.0
122543,ESPORTSTMNT04_2451041,KaBuM! e-Sports,1598,1,2,12.14,1,1.0513,Red,Azir,Wukong,Viego,Sylas,Kassadin,25,3,1.0,0.9387,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,7.0,1.0,2.0,0.0,70284.0,2638.9487,2371.3517,2151.3267,103.0,3.8673,36.0,1.3517,34.0,211.0,7.9224,58590,40912.0,1536.1202,50650.0,0.353078,,676.0,191.0,,,32.5532,16243.0,17841.0,306.0,14814.0,17189.0,270.0,1429.0,652.0,36.0,2.0,3.0,2.0,2.0,3.0,2.0,27868.0,30783.0,525.0,21617.0,27007.0,426.0,6251.0,3776.0,99.0,5.0,8.0,2.0,2.0,3.0,5.0
